2,1482	300,0300	3: Linkskurve Standardseitenhalter	0,0000
7,0331	316,9572	3: Linkskurve Standardseitenhalter	0,0000
11,5749	447,0273	3: Linkskurve Standardseitenhalter	-2,7445
16,5492	1106,1947	3: Linkskurve Standardseitenhalter	-1,2204
			
