2,2	200,0000	3: Linkskurve Standardseitenhalter	0,0000
3,2	oo	3: Linkskurve Standardseitenhalter	0,0000
9,1954	280,0336	3: Linkskurve Standardseitenhalter	-2,9966
14,3057	379,9392	3: Linkskurve Standardseitenhalter	-4,3946
			
