3,3728	oo	2: Rechter Standardseitenhalter	0,0000
7,8731	oo	2: Rechter Standardseitenhalter	0,0000
8	oo	5: Linke Ausfädelung	
12,3711	oo	2: Rechter Standardseitenhalter	0,0000
11,831	500	3: Linkskurve Standardseitenhalter	
16,8728	oo	2: Rechter Standardseitenhalter	0,0000
			
